30
100
3
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 19 17 18 16 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 16 14 15 13 21 18 19 20 17 22 23 24 25 26 27 28 29 30
1 3 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 25 21 22 23 24 20 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 21 28 15 16 17 18 19 20 13 22 23 24 25 26 27 14 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 28 18 19 20 21 22 23 24 25 26 27 17 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 18 15 16 17 14 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 25 12 13 14 15 16 17 18 19 20 21 22 23 24 11 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 9 6 7 8 5 10 26 12 13 14 15 16 30 18 19 20 21 22 23 24 25 11 27 28 29 17
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
14 2 22 4 5 6 7 8 9 10 11 12 13 1 15 16 17 26 19 20 21 3 23 24 25 18 27 28 29 30
1 2 3 4 5 21 7 8 9 10 11 12 13 14 15 16 17 18 19 20 6 22 23 24 25 26 27 28 29 30
1 2 3 4 22 25 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 5 23 24 6 26 27 28 29 30
1 2 3 4 5 6 12 8 9 10 15 7 13 14 11 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
18 2 3 4 5 6 7 8 9 10 16 12 13 14 15 11 17 1 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 22 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 5 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 30 16 17 18 19 20 21 22 23 24 25 26 27 28 29 15
1 2 29 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 3 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 13 7 8 9 10 11 26 6 14 15 16 17 18 19 20 21 22 23 24 25 12 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 30 16 17 18 19 20 21 22 23 24 25 26 27 28 29 15
1 2 3 6 5 4 7 8 21 10 11 12 13 14 15 16 17 22 19 20 9 18 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 27 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 8 28 29 30
1 2 3 4 5 6 7 8 9 29 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 10 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 19 8 9 10 11 12 13 14 15 16 17 18 7 20 21 22 23 24 25 26 27 28 29 30
1 2 13 4 5 22 12 14 9 10 11 7 3 8 15 16 17 18 21 20 19 6 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 25 24 23 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 26 21 22 23 24 25 20 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 11 8 9 10 7 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 27 15 16 17 18 19 20 21 22 23 24 25 26 14 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 29 16 17 18 19 20 21 22 23 24 25 26 27 28 15 30
1 2 3 4 5 6 7 8 9 10 11 12 14 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 25 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 5 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 13 3 4 5 6 7 8 9 10 11 12 2 19 15 16 17 18 14 20 21 22 23 24 25 26 27 28 29 30
1 25 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 27 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 14 13 12 15 24 17 18 19 20 21 22 23 16 25 26 27 28 29 30
1 2 25 4 5 6 7 8 18 10 11 12 13 14 15 16 17 9 19 20 21 22 23 24 3 26 27 28 29 30
1 27 3 4 5 6 7 8 9 29 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 2 28 10 30
1 13 3 4 5 6 7 8 9 10 11 12 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 16 14 20 13 17 18 28 15 21 22 23 24 25 26 27 19 29 30
1 2 3 4 5 6 7 8 22 10 11 12 13 14 15 16 17 18 19 20 21 9 23 24 25 26 27 28 29 30
1 9 3 4 5 6 7 8 2 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 28 5 6 7 8 9 10 11 12 13 14 15 16 17 18 23 20 21 22 19 24 25 26 27 4 29 30
30 2 25 6 26 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 3 5 27 28 29 1
20 2 3 6 5 4 7 8 9 10 11 12 13 14 15 16 17 18 19 1 21 22 23 24 25 26 27 28 29 30
1 26 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 2 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 14 13 15 16 17 18 19 20 21 22 23 24 25 26 28 27 29 30
1 2 3 4 11 6 7 8 9 10 5 12 13 14 15 16 27 18 19 20 21 22 23 24 25 26 17 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 20 14 4 5 6 7 8 9 10 11 12 15 3 13 16 17 18 19 2 21 22 23 24 25 26 27 28 29 30
8 2 3 4 5 6 25 1 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 7 26 27 28 29 30
1 2 3 4 5 6 7 10 9 8 11 12 13 14 15 30 17 18 19 20 21 22 23 24 25 26 27 28 29 16
1 2 3 25 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 4 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 10 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 3 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 13 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
777
